lon,lat,type,loctype,address,north,south,east,west,locality,postal_town,administrative_area_level_2,administrative_area_level_1,country,administrative_area_level_4,postal_code,route,neighborhood,political,establishment,street_number,administrative_area_level_3,locality.1,premise,campground,colloquial_area,bus_station,subpremise,postal_code_suffix,route.1,bar,political.1,premise.1,art_gallery,airport,archipelago
-2.327035,53.938762,locality,approximate,"bolton by bowland, clitheroe bb7 4nq, uk",53.9453296,53.93219329999999,-2.3110276,-2.3430424,Bolton by Bowland,Clitheroe,Lancashire,England,United Kingdom,NA,BB7 4NQ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.2883709,52.8805735,administrative_area_level_4,approximate,"sawley, long eaton, nottingham, uk",52.8884787,52.8723813,-1.2661097,-1.3109592,Long Eaton,Nottingham,Derbyshire,England,United Kingdom,Sawley,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.135816,53.855117,locality,approximate,"winewall, colne bb8 8bt, uk",53.86169779999999,53.8485352,-2.1198086,-2.1518234,Winewall,Colne,Lancashire,England,United Kingdom,NA,BB8 8BT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.826638,53.281457,locality,approximate,"ince, chester ch2 4nx, uk",53.2881277,53.2747853,-2.8106306,-2.8426454,Ince,Chester,Cheshire West and Chester,England,United Kingdom,NA,CH2 4NX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.215293,53.490965,political,approximate,"miles platting, manchester m40 7wa, uk",53.4976029,53.484326,-2.1992856,-2.2313004,NA,Manchester,Greater Manchester,England,United Kingdom,NA,M40 7WA,NA,NA,Miles Platting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.385428,53.778598,locality,approximate,"clayton-le-moors, accrington, uk",53.7939838,53.7635128,-2.3640722,-2.4010008,Clayton-le-Moors,Accrington,Lancashire,England,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.2897588,53.841503,locality,approximate,"sabden fold, burnley bb12 9ls, uk",53.8480859,53.834919,-2.2737514,-2.3057662,Sabden Fold,Burnley,Lancashire,England,United Kingdom,NA,BB12 9LS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.3358175,53.8343924,premise,rooftop,"sabden house, wesley st, sabden, clitheroe bb7 9eh, uk",53.8357413802915,53.8330434197085,-2.334468519708498,-2.337166480291502,Sabden,Clitheroe,Lancashire,England,United Kingdom,NA,BB7 9EH,Wesley Street,NA,NA,NA,NA,NA,NA,Sabden House,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.1639879,53.86945619999999,administrative_area_level_3,approximate,"pendle district, uk",53.95225010000001,53.8056938,-2.0450727,-2.3336441,NA,NA,Lancashire,England,United Kingdom,NA,NA,NA,NA,NA,NA,NA,Pendle District,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.338558,53.834234,locality,approximate,"sabden, clitheroe bb7, uk",53.8385057,53.8275954,-2.3306454,-2.348764000000001,Sabden,Clitheroe,Lancashire,England,United Kingdom,NA,BB7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.33916,53.177193,locality,approximate,"brereton green, sandbach cw11 1rr, uk",53.1838799,53.170505,-2.3231526,-2.3551674,Brereton Green,Sandbach,Cheshire East,England,United Kingdom,NA,CW11 1RR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.320374,53.48813,political,approximate,"little bolton, salford m6 8fj, uk",53.49476840000001,53.4814906,-2.3043666,-2.3363814,NA,Salford,Greater Manchester,England,United Kingdom,NA,M6 8FJ,NA,NA,Little Bolton,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.454729,53.588611,political,approximate,"halliwell, bolton bl1 6dh, uk",53.5952336,53.58198729999999,-2.4387216,-2.4707364,NA,Bolton,Greater Manchester,England,United Kingdom,NA,BL1 6DH,NA,NA,Halliwell,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.633307,53.71405499999999,city_hall,geometric_center,"market pl, batley wf17 5da, uk",53.7154039802915,53.7127060197085,-1.631958019708498,-1.634655980291502,NA,Batley,West Yorkshire,England,United Kingdom,NA,WF17 5DA,Market Place,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.1931977,53.4488443,political,approximate,"levenshulme, manchester, uk",53.4584019,53.44237,-2.179272,-2.204082,NA,Manchester,Greater Manchester,England,United Kingdom,NA,NA,NA,NA,Levenshulme,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.119287,53.258663,locality,approximate,"macclesfield, uk",53.2864766,53.2358092,-2.0696756,-2.1857651,Macclesfield,Macclesfield,Cheshire East,England,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.2416149,53.4812138,route,geometric_center,"spring gardens, manchester m2, uk",53.4825077302915,53.4798097697085,-2.240015469708498,-2.242713430291502,NA,Manchester,Greater Manchester,England,United Kingdom,NA,M2,Spring Gardens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.2164939,52.1919274,doctor,geometric_center,"spring gardens, worcester wr1 2bs, uk",52.1932763802915,52.1905784197085,-2.215144919708498,-2.217842880291502,NA,Worcester,Worcestershire,England,United Kingdom,NA,WR1 2BS,Spring Gardens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.1484925,51.48179400000001,cafe,rooftop,"horace building, 364 queenstown rd, london sw11 8nh, uk",51.48314298029151,51.48044501970851,-0.147143519708498,-0.149841480291502,NA,London,Greater London,England,United Kingdom,NA,SW11 8NH,Queenstown Road,NA,NA,NA,364,NA,NA,Horace Building,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.2731467,53.4773533,route,geometric_center,"regent rd, salford, uk",53.4799758,53.4752056,-2.2615906,-2.2828936,Salford,NA,Greater Manchester,England,United Kingdom,NA,NA,Regent Road,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.1406151,51.5131221,route,geometric_center,"regent st, london, uk",51.517549699999996,51.5096705,-0.1350592,-0.1431858,NA,London,Greater London,England,United Kingdom,NA,NA,Regent Street,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.297958,53.480915,political,approximate,"weaste, salford m5 5gx, uk",53.48755449999999,53.4742745,-2.2819506,-2.3139654,NA,Salford,Greater Manchester,England,United Kingdom,NA,M5 5GX,NA,NA,Weaste,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-3.4308381,56.394994,locality,approximate,"perth, uk",56.4244301,56.35653139999999,-3.3914109,-3.5070933,Perth,Perth,Perth and Kinross,Scotland,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-4.052476,56.600945,locality,approximate,"fortingall, aberfeldy ph15 2lt, uk",56.6070866,56.5948024,-4.0364686,-4.0684834,Fortingall,Aberfeldy,Perth and Kinross,Scotland,United Kingdom,NA,PH15 2LT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-3.943927,56.620816,locality,approximate,"dull, aberfeldy ph15 2jq, uk",56.6269544,56.6146766,-3.927919599999999,-3.9599344,Dull,Aberfeldy,Perth and Kinross,Scotland,United Kingdom,NA,PH15 2JQ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-4.5618086,56.2270294,locality,approximate,"frenich farm, stirling fk8 3tt, uk",56.2332317,56.2208261,-4.5458012,-4.577815999999999,Frenich Farm,Stirling,Stirling,Scotland,United Kingdom,NA,FK8 3TT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-4.2476683,55.84805240000001,political,approximate,"gorbals, glasgow g5 0bq, uk",55.8543159,55.8417879,-4.2316609,-4.263675699999999,NA,Glasgow,Glasgow City,Scotland,United Kingdom,NA,G5 0BQ,NA,NA,Gorbals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-4.2476683,55.84805240000001,political,approximate,"gorbals, glasgow g5 0bq, uk",55.8543159,55.8417879,-4.2316609,-4.263675699999999,NA,Glasgow,Glasgow City,Scotland,United Kingdom,NA,G5 0BQ,NA,NA,Gorbals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.815405,53.634841,locality,approximate,"rufford, ormskirk l40, uk",53.65469969999999,53.6218146,-2.8052203000000002,-2.8566194,Rufford,Ormskirk,Lancashire,England,United Kingdom,NA,L40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.9528047,53.84564659999999,establishment,geometric_center,"oakworth, keighley bd22 7ja, uk",53.84699558029149,53.84429761970849,-1.951455719708498,-1.954153680291502,Oakworth,Keighley,West Yorkshire,England,United Kingdom,NA,BD22 7JA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.912358,53.867795,locality,approximate,"keighley, uk",53.88682799999999,53.841428,-1.8802778,-1.9464622,Keighley,Keighley,West Yorkshire,England,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-3.218894,54.108967,locality,approximate,"barrow-in-furness, uk",54.15639299999999,54.0443642,-3.1699523,-3.2756278,Barrow-in-Furness,NA,Cumbria,England,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-3.218894,54.108967,locality,approximate,"barrow-in-furness, uk",54.15639299999999,54.0443642,-3.1699523,-3.2756278,Barrow-in-Furness,NA,Cumbria,England,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.6008973,51.43971699999999,political,approximate,"bedminster, bristol bs3, uk",51.4458151,51.4301395,-2.5905197,-2.6129052,NA,Bristol,City of Bristol,England,United Kingdom,NA,BS3,NA,NA,Bedminster,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-4.1447219,50.3699369,cafe,geometric_center,"royal parade, plymouth pl1 2tr, uk",50.3712858802915,50.3685879197085,-4.143372919708497,-4.146070880291502,NA,Plymouth,Plymouth,England,United Kingdom,NA,PL1 2TR,Royal Parade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.085173,53.961918,establishment,geometric_center,"st leonard's pl, york yo1 7hd, uk",53.96326698029149,53.9605690197085,-1.083824019708498,-1.086521980291502,NA,York,York,England,United Kingdom,NA,YO1 7HD,Saint Leonard's Place,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.1241392,52.58659859999999,establishment,geometric_center,"lichfield st, wolverhampton wv1 1de, uk",52.58794758029149,52.58524961970849,-2.122790219708498,-2.125488180291502,NA,Wolverhampton,West Midlands,England,United Kingdom,NA,WV1 1DE,Lichfield Street,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.6180665,51.4622015,political,approximate,"clifton, bristol, uk",51.47439379999999,51.4512472,-2.6061067,-2.636528900000001,NA,Bristol,City of Bristol,England,United Kingdom,NA,NA,NA,NA,Clifton,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.1279597,51.5218962,neighborhood,approximate,"bloomsbury, london, uk",51.5274735,51.516623,-0.1202453,-0.1419157,NA,London,Greater London,England,United Kingdom,NA,NA,NA,Bloomsbury,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.209608,51.4112235,establishment,geometric_center,"the long lodge 265-269 kingston road wimbledon, united kingdom, london, kingston road wimbledon sw19 3nw, united kingdom",51.41257248029149,51.4098745197085,-0.208259019708498,-0.210956980291502,NA,Kingston Road Wimbledon,NA,NA,United Kingdom,NA,SW19 3NW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.1240577,51.4278711,neighborhood,approximate,"streatham, london sw16 2bq, uk",51.4348276,51.4209136,-0.1080503,-0.1400651,NA,London,Greater London,England,United Kingdom,NA,SW16 2BQ,NA,Streatham,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.2206288,51.41833889999999,neighborhood,approximate,"wimbledon, london, uk",51.4479453,51.4067483,-0.1907238,-0.256976,NA,London,Greater London,England,United Kingdom,NA,NA,NA,Wimbledon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.23224,51.4066959,neighborhood,approximate,"raynes park, london sw20 0jf, uk",51.4136556,51.3997351,-0.2162326,-0.2482474,NA,London,Greater London,England,United Kingdom,NA,SW20 0JF,NA,Raynes Park,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.0872979,53.95996510000001,locality,approximate,"york, uk",53.9912585,53.9259345,-1.0139137,-1.1472695,York,York,York,England,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.399752,54.283113,locality,approximate,"scarborough, uk",54.3048801,54.2462263,-0.3732511,-0.4522934,Scarborough,NA,North Yorkshire,England,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.4343209,50.5475363,establishment,approximate,"isle of portland, portland, uk",50.5729687,50.51306700000001,-2.4157035,-2.4634736,NA,Portland,Dorset,England,United Kingdom,NA,NA,NA,NA,NA,Isle of Portland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.4219914,50.5490582,establishment,rooftop,"104 grove rd, portland dt5 1dl, uk",50.55040718029149,50.54770921970849,-2.420642419708498,-2.423340380291502,NA,Portland,Dorset,England,United Kingdom,NA,DT5 1DL,Grove Road,NA,NA,NA,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.305514,50.71788799999999,political,approximate,"parkhurst, newport po30 5pt, uk",50.72495199999999,50.7108229,-1.2895066,-1.3215214,NA,Newport,Isle of Wight,England,United Kingdom,NA,PO30 5PT,NA,NA,Parkhurst,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.6039236,52.00872159999999,administrative_area_level_4,approximate,"fownhope, hereford, uk",52.0403763,51.9879078,-2.5815376,-2.6378326,NA,Hereford,Herefordshire,England,United Kingdom,Fownhope,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.5876249,51.4582772,political,approximate,"broadmead, bristol bs1 3ed, uk",51.4597628,51.45567140000001,-2.5837885,-2.5926208,NA,Bristol,City of Bristol,England,United Kingdom,NA,BS1 3ED,NA,NA,Broadmead,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.1569694,51.5312705,establishment,geometric_center,"the regent's park, chester rd, london nw1 4nr, uk",51.5326194802915,51.5299215197085,-0.155620419708498,-0.158318380291502,NA,London,Greater London,England,United Kingdom,NA,NW1 4NR,Chester Road,NA,NA,The Regent's Park,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.773763,52.527811,locality,approximate,"hope bowdler, church stretton sy6 7dd, uk",52.5345987,52.5210222,-2.7577556,-2.7897704,Hope Bowdler,Church Stretton,Shropshire,England,United Kingdom,NA,SY6 7DD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.651051,52.268902,locality,approximate,"leysters, leominster hr6 0hr, uk",52.2757297,52.2620733,-2.6350436,-2.6670584,Leysters,Leominster,Herefordshire,England,United Kingdom,NA,HR6 0HR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.386705,52.296978,locality,approximate,"kimbolton, uk",52.33398260000001,52.2787083,-0.338348,-0.4269749,Kimbolton,NA,Cambridgeshire,England,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.201948,53.545921,locality,approximate,"middleton, uk",53.5841532,53.5274595,-2.1509576,-2.2464715,Middleton,NA,Greater Manchester,England,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.225543,53.430722,political,approximate,"withington, manchester m20 4ad, uk",53.4373693,53.4240736,-2.2095356,-2.2415504,NA,Manchester,Greater Manchester,England,United Kingdom,NA,M20 4AD,NA,NA,Withington,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.3536631,53.1570092,establishment,rooftop,"150a congleton rd, sandbach cw11 4te, uk",53.15835818029149,53.15566021970849,-2.352314119708498,-2.355012080291502,NA,Sandbach,Cheshire East,England,United Kingdom,NA,CW11 4TE,Congleton Road,NA,NA,NA,150A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153.0299248,-27.466537,embassy,rooftop,"100 eagle st, brisbane city qld 4000, australia",-27.4651880197085,-27.4678859802915,153.0312737802915,153.0285758197085,Brisbane City,NA,Brisbane City,Queensland,Australia,NA,4000,Eagle Street,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151.7816802,-32.9282712,colloquial_area,approximate,"newcastle nsw, australia",-32.832869,-33.120457,151.824399,151.5550015,NA,NA,NA,New South Wales,Australia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Newcastle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-118.413944,34.0594689,embassy,rooftop,"2029 century park e #1350, los angeles, ca 90067, usa",34.0608178802915,34.0581199197085,-118.4125950197085,-118.4152929802915,Los Angeles,NA,Los Angeles County,California,United States,NA,90067,Century Park East,Century City,NA,NA,2029,NA,NA,NA,NA,NA,NA,1350,NA,NA,NA,NA,NA,NA,NA,NA
-4.3991182,50.9981276,locality,approximate,"clovelly, bideford ex39, uk",51.0013753,50.996685,-4.396059999999999,-4.4121218,Clovelly,Bideford,Devon,England,United Kingdom,NA,EX39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.905741,52.531017,locality,approximate,"wentnor, bishops castle sy9 5ee, uk",52.5378042,52.52422869999999,-2.8897336,-2.9217484,Wentnor,Bishops Castle,Shropshire,England,United Kingdom,NA,SY9 5EE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.950874,52.571475,locality,approximate,"the bog, shrewsbury sy5 0nl, uk",52.578256,52.564693,-2.9348666,-2.9668814,The Bog,Shrewsbury,Shropshire,England,United Kingdom,NA,SY5 0NL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-4.0818753,53.0186542,establishment,rooftop,"beddgelert, gwynedd ll55 4ne uk., beddgelert, caernarfon ll55 4ne, uk",53.0200031802915,53.0173052197085,-4.080526319708498,-4.083224280291502,Beddgelert,Caernarfon,Gwynedd,Wales,United Kingdom,NA,LL55 4NE,NA,NA,NA,NA,NA,NA,NA,"Beddgelert, Gwynedd LL55 4NE UK.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.8566105,52.6682657,locality,approximate,"lea cross, shrewsbury sy5 8hr, uk",52.6750317,52.66149859999999,-2.8406031,-2.8726179,Lea Cross,Shrewsbury,Shropshire,England,United Kingdom,NA,SY5 8HR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.883185,52.650156,locality,approximate,"pontesbury, shrewsbury sy5, uk",52.6545491,52.6410259,-2.8800861,-2.9022269,Pontesbury,Shrewsbury,Shropshire,England,United Kingdom,NA,SY5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.5144829,50.947822,locality,approximate,"sherborne dt9, uk",50.9634491,50.9372503,-2.4951404,-2.5435319,Sherborne,Sherborne,Dorset,England,United Kingdom,NA,DT9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-3.444893,51.182267,locality,approximate,"dunster, minehead ta24, uk",51.1939761,51.1786416,-3.432339,-3.4520203,Dunster,Minehead,Somerset,England,United Kingdom,NA,TA24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-3.700626,50.91751199999999,locality,approximate,"witheridge, tiverton ex16, uk",50.9220417,50.9112827,-3.6944806,-3.7100155,Witheridge,Tiverton,Devon,England,United Kingdom,NA,EX16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.210068,53.453069,political,approximate,"rusholme, manchester m13 0xp, uk",53.4597129,53.44642409999999,-2.1940606,-2.2260754,NA,Manchester,Greater Manchester,England,United Kingdom,NA,M13 0XP,NA,NA,Rusholme,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.081112,52.512255,locality,approximate,"dudley, uk",52.5581732,52.4735445,-2.0571865,-2.1567844,Dudley,NA,West Midlands,England,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.995159,52.517664,locality,approximate,"west bromwich, uk",52.5553846,52.5050791,-1.9554136,-2.0336474,West Bromwich,NA,West Midlands,England,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.12882,52.586973,locality,approximate,"wolverhampton, uk",52.6476987,52.543167,-2.0505977,-2.2121953,Wolverhampton,NA,West Midlands,England,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.8893642,52.5767657,administrative_area_level_4,approximate,"ratlinghope, uk",52.6035078,52.54568510000001,-2.8421112,-2.9469217,NA,NA,Shropshire,England,United Kingdom,Ratlinghope,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.4213989,51.3869966,bar,rooftop,"26 bridge st, walton-on-thames kt12 1ah, uk",51.38834558029149,51.38564761970849,-0.4200499197084979,-0.422747880291502,NA,Walton-on-Thames,Surrey,England,United Kingdom,NA,KT12 1AH,Bridge Street,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.862199,53.000778,administrative_area_level_3,approximate,"willington worthenbury, uk",53.0389543,52.9667048,-2.7948316,-2.8911865,NA,NA,Wrexham,Wales,United Kingdom,NA,NA,NA,NA,NA,NA,NA,Willington Worthenbury,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-3.0709719,53.053809,locality,approximate,"coedpoeth, wrexham, uk",53.0673012,53.0364819,-3.0201063,-3.1078385,Coedpoeth,Wrexham,Wrexham,Wales,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-3.0709719,53.053809,locality,approximate,"coedpoeth, wrexham, uk",53.0673012,53.0364819,-3.0201063,-3.1078385,Coedpoeth,Wrexham,Wrexham,Wales,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.684302,52.0563519,political,approximate,"tupsley, hereford hr1 1uy, uk",52.063212300000004,52.0494905,-2.6682946,-2.7003094,NA,Hereford,Herefordshire,England,United Kingdom,NA,HR1 1UY,NA,NA,Tupsley,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
